customer_id,age,gender,region,tenure,monthly_charges,total_charges,contract,internet_service,support_tickets,satisfaction_score,payment_method,churn
C04575,58,Female,,44,80.76,3458.16,Two year,DSL,6,1.0,Credit card,No
C04576,61,Female,North,28,50.73,1413.83,Month-to-month,DSL,0,2.0,Electronic check,No
C04577,22,Male,South,28,99.58,2621.97,One year,Fiber optic,0,10.0,Bank transfer,No
C04578,29,Male,East,16,33.6,651.4,One year,DSL,2,4.0,Credit card,No
C04579,33,Male,Central,49,36.92,2038.02,Month-to-month,DSL,1,1.0,Credit card,No
C04580,34,Female,North,66,56.85,3719.47,Month-to-month,Fiber optic,1,1.0,Electronic check,No
C04581,29,Male,North,45,114.41,5194.46,Month-to-month,Fiber optic,3,4.0,Bank transfer,No
C04582,73,Male,South,18,62.18,1129.53,Month-to-month,DSL,2,1.0,Credit card,Yes
C04583,27,Female,South,61,79.14,5026.68,Month-to-month,Fiber optic,0,2.0,Bank transfer,No
C04584,58,Male,South,9,100.51,1189.75,Month-to-month,Fiber optic,1,3.0,Credit card,No
C04585,51,Female,North,21,115.68,2369.67,Month-to-month,Fiber optic,3,8.0,Bank transfer,No
C04586,52,Male,Central,3,60.32,179.84,One year,No,1,6.0,Credit card,No
C04587,30,Female,West,62,109.06,6884.49,Month-to-month,DSL,3,8.0,Bank transfer,No
C04588,35,Female,North,4,57.9,277.39,Month-to-month,DSL,2,4.0,Credit card,Yes
C04589,52,Female,East,40,99.11,3821.68,Month-to-month,DSL,0,1.0,Mailed check,No
C04590,35,Male,West,14,76.85,798.59,Month-to-month,Fiber optic,3,6.0,Mailed check,No
C04591,57,Male,West,16,131.56,2009.42,Month-to-month,Fiber optic,3,10.0,Electronic check,Yes
C04592,20,Male,Central,44,137.94,6112.6,Two year,DSL,6,7.0,Bank transfer,Yes
C04593,22,Female,West,58,114.02,6548.11,Month-to-month,Fiber optic,2,3.0,Electronic check,Yes
C04594,59,Male,West,2,130.28,130.28,Month-to-month,No,3,1.0,Mailed check,No
C04595,53,Male,North,12,40.7,395.42,One year,Fiber optic,3,1.0,Electronic check,No
C04596,20,Male,North,21,100.26,2374.14,Two year,Fiber optic,1,9.0,Credit card,No
C04597,69,Female,West,68,47.81,3075.86,Month-to-month,Fiber optic,4,3.0,Electronic check,No
C04598,18,Female,Central,5,56.85,231.1,Month-to-month,Fiber optic,2,1.0,Mailed check,No
C04599,72,Female,South,13,85.12,1023.21,One year,Fiber optic,1,4.0,Mailed check,No
C04600,59,Female,West,30,110.33,3597.4,Month-to-month,Fiber optic,5,9.0,Credit card,No
C04601,74,Female,South,24,107.97,2364.48,Month-to-month,DSL,0,5.0,Electronic check,No
C04602,72,Male,East,4,124.99,376.24,Two year,DSL,2,10.0,Bank transfer,Yes
C04603,35,Male,West,39,89.32,3487.27,Two year,Fiber optic,1,6.0,Electronic check,No
C04604,61,Male,West,44,131.53,5806.77,One year,Fiber optic,0,10.0,Mailed check,No
C04605,30,Male,North,13,127.11,1814.93,Month-to-month,DSL,3,3.0,Electronic check,Yes
C04606,44,Male,Central,50,122.64,6279.0,One year,DSL,3,6.0,Credit card,Yes
C04607,31,Male,Central,5,51.39,145.62,Two year,Fiber optic,1,5.0,Electronic check,Yes
C04608,45,Male,East,53,86.12,4605.65,Two year,DSL,1,8.0,Mailed check,No
C04609,67,Male,South,19,109.67,2052.04,Month-to-month,Fiber optic,2,2.0,Credit card,Yes
C04610,42,Female,East,17,137.25,2258.87,Month-to-month,DSL,2,2.0,Mailed check,No
C04611,23,Female,Central,15,26.34,541.8,Month-to-month,DSL,3,3.0,Electronic check,No
C04612,36,Female,East,63,62.62,3977.5,One year,Fiber optic,2,10.0,Credit card,No
C04613,62,Male,North,37,64.37,2615.15,Month-to-month,DSL,0,9.0,Electronic check,No
C04614,47,Male,North,50,58.18,2974.69,Month-to-month,DSL,2,1.0,Bank transfer,No
C04615,49,Female,Central,15,119.0,1918.37,Month-to-month,No,2,5.0,Electronic check,Yes
C04616,42,Female,West,5,30.18,30.18,Month-to-month,Fiber optic,3,6.0,Credit card,No
C04617,34,Male,West,3,66.33,206.86,Two year,Fiber optic,4,9.0,Bank transfer,No
C04618,52,Male,North,32,106.84,3478.27,Month-to-month,Fiber optic,2,5.0,Electronic check,No
C04619,54,Male,North,24,71.78,1795.96,Month-to-month,DSL,2,8.0,Bank transfer,No
C04620,69,Female,South,56,41.57,2554.51,One year,Fiber optic,2,8.0,Bank transfer,No
C04621,53,Male,South,57,95.25,5516.85,One year,Fiber optic,4,6.0,Credit card,No
C04622,74,Female,South,23,85.1,1770.36,One year,DSL,1,8.0,Credit card,No
C04623,65,Male,East,32,137.91,4488.92,Two year,DSL,4,1.0,Electronic check,No
C04624,22,Female,South,28,111.08,3230.88,Month-to-month,Fiber optic,2,4.0,Credit card,Yes
C04625,40,Female,North,49,138.41,6685.69,Month-to-month,DSL,3,9.0,Bank transfer,No
C04626,39,Female,East,46,46.43,2069.19,Month-to-month,DSL,1,2.0,Electronic check,Yes
C04627,18,Male,West,47,112.58,5404.56,One year,Fiber optic,2,6.0,Mailed check,Yes
C04628,28,Female,West,4,88.44,349.62,Two year,Fiber optic,2,8.0,Credit card,Yes
C04629,61,Female,South,25,106.94,2833.12,Month-to-month,Fiber optic,1,6.0,Electronic check,No
C04630,38,Male,South,70,78.77,5537.39,One year,DSL,0,10.0,Electronic check,No
C04631,26,Male,East,25,49.42,935.5,One year,Fiber optic,0,9.0,Credit card,No
C04632,34,Male,North,13,30.26,397.94,Two year,No,1,1.0,Mailed check,No
C04633,33,Male,Central,15,121.4,1757.25,Month-to-month,Fiber optic,3,6.0,Bank transfer,Yes
C04634,27,Male,Central,2,118.7,325.77,Month-to-month,No,5,8.0,Credit card,Yes
C04635,23,Female,North,57,43.69,2549.88,One year,Fiber optic,3,8.0,Mailed check,No
C04636,61,Female,Central,1,99.2,99.2,One year,DSL,0,6.0,Electronic check,No
C04637,64,Female,North,43,109.84,4748.99,One year,Fiber optic,2,5.0,Credit card,No
C04638,46,Female,East,29,89.13,2661.31,Two year,Fiber optic,3,,Bank transfer,No
C04639,53,Female,West,7,61.48,493.12,Month-to-month,No,1,4.0,Credit card,No
C04640,70,Female,South,64,126.31,8226.56,One year,Fiber optic,1,1.0,Electronic check,No
C04641,66,Male,South,54,98.88,5182.33,Month-to-month,DSL,3,9.0,Bank transfer,No
C04642,19,Female,North,60,107.83,6442.56,Month-to-month,No,4,8.0,Electronic check,Yes
C04643,72,Male,West,68,99.99,6499.32,Month-to-month,DSL,3,3.0,Credit card,No
C04644,21,Male,North,66,107.95,7297.88,Month-to-month,Fiber optic,0,2.0,Mailed check,No
C04645,19,Male,East,51,41.68,2140.17,Month-to-month,Fiber optic,0,6.0,Electronic check,No
C04646,40,Female,South,39,131.1,5096.13,One year,No,0,9.0,Bank transfer,No
C04647,60,Male,Central,51,57.87,2932.16,Two year,DSL,3,10.0,Mailed check,No
C04648,22,Female,Central,33,121.2,4071.64,Month-to-month,Fiber optic,1,3.0,Electronic check,Yes
C04649,34,Female,Central,14,127.74,1944.46,Month-to-month,Fiber optic,2,5.0,Electronic check,Yes
C04650,32,Male,West,28,99.89,2753.24,Month-to-month,No,0,6.0,Mailed check,No
C04651,40,Male,East,34,93.8,3250.63,Month-to-month,No,0,6.0,Credit card,No
C04652,74,Male,South,4,37.54,209.84,Month-to-month,Fiber optic,2,3.0,Electronic check,Yes
C04653,36,Female,North,62,75.17,4360.54,One year,DSL,2,9.0,Electronic check,No
C04654,29,Male,Central,66,95.34,6186.24,Two year,Fiber optic,2,8.0,Electronic check,No
C04655,24,Female,South,31,34.41,1132.03,Month-to-month,No,0,9.0,Credit card,No
C04656,29,Male,East,36,37.82,1546.6,One year,Fiber optic,0,2.0,Bank transfer,No
C04657,25,Female,North,61,139.25,8698.11,One year,No,1,7.0,Credit card,No
C04658,50,Female,South,33,63.21,1902.23,Month-to-month,Fiber optic,0,4.0,Electronic check,No
C04659,41,Female,West,50,65.22,3410.91,Month-to-month,DSL,4,8.0,Mailed check,No
C04660,46,Female,East,38,53.93,2204.31,Month-to-month,DSL,2,6.0,Credit card,No
C04661,65,Male,East,20,99.29,2047.71,Month-to-month,Fiber optic,2,6.0,Electronic check,No
C04662,51,Female,South,58,79.4,4305.2,Two year,Fiber optic,1,6.0,Mailed check,No
C04663,26,Male,North,14,115.9,1542.03,Month-to-month,Fiber optic,7,3.0,Credit card,Yes
C04664,39,,Central,17,83.94,1443.23,Month-to-month,DSL,1,6.0,Credit card,No
C04665,35,Male,East,50,26.77,1303.11,Month-to-month,Fiber optic,4,9.0,Bank transfer,No
C04666,65,Female,South,52,80.51,3886.52,Month-to-month,DSL,3,1.0,Electronic check,No
C04667,35,Female,South,69,31.35,2123.96,Two year,Fiber optic,2,2.0,Credit card,No
C04668,25,Female,West,52,120.08,6104.56,Month-to-month,Fiber optic,2,1.0,Mailed check,Yes
C04669,59,Male,East,2,38.07,164.76,One year,Fiber optic,3,5.0,Electronic check,Yes
C04670,42,Male,South,62,49.95,3168.89,Month-to-month,DSL,1,3.0,Mailed check,No
C04671,23,Female,Central,30,77.9,2415.46,Month-to-month,Fiber optic,0,6.0,Electronic check,No
C04672,57,Female,Central,1,47.45,47.45,Month-to-month,No,1,1.0,Mailed check,No
C04673,29,Female,North,42,87.01,3657.46,Two year,Fiber optic,0,2.0,Credit card,No
C04674,67,Male,West,13,77.98,1001.15,Month-to-month,No,3,3.0,Credit card,Yes
C04675,65,Male,Central,30,134.54,4173.24,One year,DSL,4,7.0,Credit card,Yes
C04676,39,Male,East,34,35.16,1115.44,Month-to-month,DSL,3,1.0,Electronic check,Yes
C04677,49,Female,North,6,91.32,434.34,One year,DSL,0,6.0,Electronic check,No
C04678,50,Male,North,62,107.85,6830.93,One year,Fiber optic,2,6.0,Bank transfer,No
C04679,55,Female,West,37,39.68,1591.29,One year,DSL,4,4.0,Bank transfer,No
C04680,21,Male,Central,70,98.19,6943.19,Month-to-month,No,3,2.0,Electronic check,Yes
C04681,36,Male,North,34,124.39,4466.16,Month-to-month,Fiber optic,7,8.0,Bank transfer,No
C04682,27,Female,East,43,115.57,5269.51,Two year,No,1,5.0,Electronic check,Yes
C04683,57,Male,East,59,132.54,8004.46,One year,Fiber optic,3,,Credit card,No
C04684,21,Male,South,16,107.87,1613.82,Month-to-month,Fiber optic,3,8.0,Credit card,No
C04685,47,Female,West,66,70.31,4765.12,Month-to-month,Fiber optic,3,1.0,Bank transfer,Yes
C04686,59,Male,Central,14,130.85,1848.44,Month-to-month,Fiber optic,3,8.0,Credit card,Yes
C04687,72,Female,South,72,50.92,3581.89,Month-to-month,Fiber optic,2,1.0,Electronic check,No
C04688,34,Male,North,47,92.13,4218.94,Month-to-month,DSL,4,6.0,Electronic check,Yes
C04689,18,Male,South,38,113.05,4336.29,Month-to-month,No,0,1.0,Credit card,No
C04690,59,Male,South,16,125.31,2127.49,Month-to-month,Fiber optic,1,1.0,Credit card,Yes
C04691,18,Male,West,41,130.4,5553.3,One year,Fiber optic,4,5.0,Electronic check,No
C04692,21,Male,East,40,34.77,1491.92,Two year,DSL,2,6.0,Electronic check,No
C04693,74,Female,North,71,108.5,7789.59,One year,DSL,1,4.0,Electronic check,No
C04694,67,Male,South,61,48.47,2925.79,Month-to-month,DSL,1,3.0,Electronic check,No
C04695,58,Male,West,35,114.6,4043.48,One year,Fiber optic,3,2.0,Credit card,No
C04696,65,Female,East,29,105.58,2837.59,Month-to-month,DSL,6,6.0,Mailed check,Yes
C04697,22,Male,East,28,45.86,1368.87,One year,No,0,5.0,Electronic check,No
C04698,23,Male,South,28,120.78,3446.6,Month-to-month,No,4,10.0,Electronic check,Yes
C04699,35,Female,South,1,78.11,365.24,Month-to-month,DSL,2,5.0,Credit card,Yes
C04700,19,Female,North,3,87.54,256.67,One year,Fiber optic,4,6.0,Credit card,Yes
C04701,68,Male,North,55,136.71,7697.74,Month-to-month,DSL,1,10.0,Credit card,No
C04702,21,Male,North,19,100.51,1838.53,One year,Fiber optic,0,10.0,Electronic check,No
C04703,49,Male,West,30,92.68,3034.95,One year,DSL,2,5.0,Electronic check,No
C04704,66,Female,North,51,26.93,1590.85,Month-to-month,No,3,3.0,Mailed check,No
C04705,59,Male,East,44,47.91,2277.83,Month-to-month,No,2,4.0,Credit card,No
C04706,31,Female,Central,26,28.06,738.59,One year,DSL,1,3.0,Bank transfer,No
C04707,44,Male,West,55,63.33,3449.81,One year,DSL,6,5.0,Credit card,No
C04708,49,Male,East,12,64.62,719.79,One year,Fiber optic,0,2.0,Bank transfer,Yes
C04709,61,Female,North,35,85.99,2863.74,Month-to-month,Fiber optic,5,5.0,Bank transfer,No
C04710,42,Male,East,8,104.32,904.71,Two year,DSL,4,1.0,Electronic check,No
C04711,34,Male,Central,39,45.62,1741.92,Month-to-month,No,2,10.0,Electronic check,No
C04712,63,Female,South,7,94.19,716.73,Month-to-month,No,1,1.0,Electronic check,No
C04713,68,Female,Central,68,130.45,8896.08,One year,Fiber optic,0,9.0,Bank transfer,No
C04714,45,Male,West,48,46.28,2060.38,Month-to-month,No,0,10.0,Electronic check,No
C04715,19,Female,South,18,100.8,1973.59,Month-to-month,Fiber optic,2,10.0,Credit card,No
C04716,46,Female,North,45,30.24,1375.21,Month-to-month,Fiber optic,1,5.0,Credit card,No
C04717,68,Female,North,26,86.08,2367.41,Two year,No,3,8.0,Bank transfer,Yes
C04718,74,Male,South,38,110.28,4015.83,Two year,Fiber optic,3,10.0,Credit card,No
C04719,40,Female,South,13,28.91,261.24,Two year,Fiber optic,4,9.0,Credit card,No
C04720,26,Male,West,37,63.37,2285.84,Month-to-month,DSL,1,9.0,Electronic check,No
C04721,50,Female,East,8,125.97,1044.2,Month-to-month,Fiber optic,5,5.0,Electronic check,Yes
C04722,65,Female,East,12,50.93,595.62,One year,DSL,4,8.0,Electronic check,No
C04723,71,Male,West,43,108.13,4854.24,Month-to-month,DSL,1,3.0,Mailed check,No
C04724,20,Female,West,37,95.41,3685.36,Month-to-month,Fiber optic,1,10.0,Mailed check,No
C04725,34,Male,West,22,43.82,854.4,Month-to-month,Fiber optic,2,5.0,Bank transfer,Yes
C04726,45,Male,Central,5,110.3,851.5,One year,DSL,1,3.0,Electronic check,Yes
C04727,23,Female,South,31,86.19,2659.17,One year,DSL,2,3.0,Electronic check,No
C04728,68,Female,Central,67,37.88,2731.64,Month-to-month,No,2,9.0,Credit card,No
C04729,24,Female,East,51,134.18,6800.5,Month-to-month,Fiber optic,1,2.0,Electronic check,No
C04730,55,Female,North,5,81.58,501.61,One year,Fiber optic,0,7.0,Mailed check,Yes
C04731,70,Female,North,68,110.68,7668.72,One year,No,2,3.0,Bank transfer,No
C04732,57,Male,North,31,50.04,1325.6,Month-to-month,No,4,6.0,Mailed check,No
C04733,61,Female,Central,42,40.78,1974.8,Month-to-month,DSL,3,6.0,Mailed check,No
C04734,33,Male,North,1,110.25,110.25,Two year,Fiber optic,0,7.0,Credit card,No
C04735,65,Male,Central,23,102.49,2304.9,One year,DSL,2,3.0,Electronic check,No
C04736,41,Male,West,57,56.52,3130.86,One year,Fiber optic,2,,Bank transfer,No
C04737,21,Male,East,24,110.82,2574.6,One year,Fiber optic,2,9.0,Credit card,No
C04738,38,Male,Central,12,83.07,918.82,Two year,DSL,0,10.0,Mailed check,No
C04739,37,Female,Central,7,65.09,276.53,Month-to-month,Fiber optic,4,5.0,Electronic check,Yes
C04740,47,Female,Central,67,115.49,7852.02,Month-to-month,DSL,1,2.0,Credit card,No
C04741,33,Male,East,59,95.93,5677.16,Month-to-month,Fiber optic,5,6.0,Credit card,No
C04742,44,Male,South,4,83.34,312.62,One year,DSL,2,,Electronic check,Yes
C04743,42,Female,North,67,113.91,7784.38,Month-to-month,No,4,8.0,Credit card,Yes
C04744,36,Male,Central,60,87.66,5524.56,Month-to-month,Fiber optic,0,3.0,Electronic check,No
C04745,57,Female,Central,26,132.93,3222.17,Month-to-month,DSL,2,2.0,Credit card,No
C04746,35,Female,East,48,119.08,5959.37,One year,Fiber optic,1,9.0,Credit card,No
C04747,61,Male,North,19,66.19,1254.13,One year,DSL,1,7.0,Electronic check,No
C04748,32,Female,Central,18,78.47,1209.82,Month-to-month,Fiber optic,1,1.0,Bank transfer,Yes
C04749,67,Female,South,52,135.09,7086.59,Month-to-month,Fiber optic,2,9.0,Electronic check,No
C04750,38,Female,East,15,127.95,1901.71,One year,DSL,3,7.0,Bank transfer,No
C04751,20,Male,West,26,46.99,1350.82,Month-to-month,DSL,2,3.0,Electronic check,No
C04752,26,Female,North,26,56.54,1491.85,One year,DSL,1,4.0,Bank transfer,No
C04753,63,Female,North,11,66.91,789.53,Month-to-month,Fiber optic,2,5.0,Credit card,No
C04754,67,Male,North,60,126.18,7505.52,Two year,Fiber optic,0,10.0,Bank transfer,No
C04755,30,Female,Central,49,131.65,6296.59,Month-to-month,DSL,3,6.0,Credit card,Yes
C04756,52,Female,Central,63,117.27,7499.27,One year,DSL,2,9.0,Credit card,No
C04757,50,Male,East,38,56.71,2076.24,Month-to-month,No,4,1.0,Bank transfer,No
C04758,25,Male,East,13,127.01,1711.49,Month-to-month,DSL,0,6.0,Credit card,Yes
C04759,43,Female,East,21,28.78,827.26,One year,DSL,1,1.0,Credit card,No
C04760,57,Male,South,26,73.62,1890.15,One year,Fiber optic,2,4.0,Credit card,No
C04761,73,Female,East,68,68.43,4758.25,One year,DSL,1,6.0,Bank transfer,No
C04762,66,Male,South,18,86.55,1553.31,One year,No,2,9.0,Credit card,No
C04763,23,Female,West,50,89.47,4418.8,One year,DSL,5,3.0,Mailed check,No
C04764,31,Female,South,9,50.92,223.93,Two year,No,3,3.0,Electronic check,Yes
C04765,42,Female,West,69,48.52,3341.97,Month-to-month,Fiber optic,3,9.0,Electronic check,No
C04766,26,Female,Central,47,117.41,5493.64,Two year,DSL,1,6.0,Credit card,No
C04767,50,Male,South,32,33.76,949.7,Month-to-month,Fiber optic,0,8.0,Bank transfer,No
C04768,18,Male,North,25,81.73,1743.25,Month-to-month,No,2,10.0,Electronic check,Yes
C04769,24,,East,26,47.04,972.52,One year,Fiber optic,0,1.0,Electronic check,No
C04770,20,Female,North,17,61.75,1317.54,Month-to-month,DSL,2,7.0,Mailed check,No
C04771,34,Male,South,44,56.89,2508.83,Month-to-month,No,4,1.0,Electronic check,Yes
C04772,61,Female,West,63,106.48,6492.81,Month-to-month,DSL,0,10.0,Credit card,No
C04773,28,Female,East,18,77.44,1303.6,Month-to-month,DSL,4,5.0,Electronic check,Yes
C04774,74,Male,East,54,59.44,3211.28,One year,DSL,3,5.0,Electronic check,No
C04775,33,Male,,41,120.61,5012.34,Month-to-month,No,2,2.0,Electronic check,No
C04776,20,Female,North,56,34.87,1917.74,Month-to-month,DSL,0,,Electronic check,No
C04777,37,Female,East,56,113.13,6635.28,Month-to-month,DSL,1,6.0,Credit card,No
C04778,60,Male,North,3,53.56,460.68,Month-to-month,No,0,10.0,Electronic check,No
C04779,24,Female,East,2,130.57,318.59,Month-to-month,Fiber optic,0,1.0,Credit card,Yes
C04780,22,Female,South,66,25.64,1637.3,Month-to-month,DSL,3,8.0,Electronic check,No
C04781,66,Male,Central,12,89.02,1125.63,Two year,Fiber optic,1,10.0,Mailed check,No
C04782,51,Male,South,42,96.56,3856.18,One year,DSL,1,10.0,Electronic check,No
C04783,37,Female,South,55,91.39,5176.37,Month-to-month,Fiber optic,2,7.0,Electronic check,Yes
C04784,61,Male,North,37,118.73,4418.77,Month-to-month,Fiber optic,4,9.0,Bank transfer,No
C04785,66,Male,North,1,37.9,37.9,Month-to-month,Fiber optic,5,1.0,Bank transfer,Yes
C04786,38,Male,South,1,72.79,72.79,Month-to-month,Fiber optic,2,1.0,Credit card,Yes
C04787,49,Female,South,49,124.33,6178.19,Month-to-month,Fiber optic,3,7.0,Electronic check,Yes
C04788,18,Male,West,65,127.2,8018.22,Two year,DSL,1,3.0,Bank transfer,No
C04789,35,Female,Central,25,82.31,1923.72,One year,Fiber optic,1,8.0,Bank transfer,No
C04790,51,Female,Central,40,89.17,3496.92,Month-to-month,Fiber optic,1,8.0,Credit card,Yes
C04791,29,Male,Central,68,112.85,7820.08,Month-to-month,Fiber optic,0,7.0,Credit card,No
C04792,74,Male,Central,60,114.66,7136.75,One year,Fiber optic,2,9.0,Electronic check,No
C04793,73,Male,East,39,127.13,5014.88,Two year,No,1,3.0,Electronic check,No
C04794,32,Male,South,48,122.04,5557.92,Month-to-month,No,3,9.0,Electronic check,No
C04795,40,Female,West,70,72.66,4918.68,Two year,No,5,9.0,Electronic check,No
C04796,28,Female,South,58,99.72,6083.76,Month-to-month,Fiber optic,0,4.0,Mailed check,No
C04797,46,Female,West,30,80.57,2440.71,One year,DSL,1,3.0,Bank transfer,No
C04798,25,Female,Central,50,38.57,1628.5,Month-to-month,Fiber optic,3,7.0,Electronic check,No
C04799,40,Female,North,24,119.49,3167.76,One year,DSL,4,9.0,Electronic check,No
C04800,49,Female,West,67,94.2,6111.0,Month-to-month,DSL,3,7.0,Credit card,Yes
C04801,52,Female,Central,7,31.67,307.71,Month-to-month,DSL,6,2.0,Credit card,Yes
C04802,51,Male,East,17,102.84,1576.34,One year,Fiber optic,1,5.0,Bank transfer,No
C04803,30,Female,South,25,57.56,1739.0,One year,Fiber optic,2,4.0,Mailed check,No
C04804,63,Male,South,15,32.97,282.02,One year,Fiber optic,3,6.0,Credit card,No
C04805,57,Female,North,43,94.76,3986.88,Month-to-month,DSL,1,6.0,Electronic check,No
C04806,60,Male,South,52,109.2,5835.75,One year,No,1,10.0,Mailed check,No
C04807,44,Female,West,65,84.49,5408.88,Month-to-month,Fiber optic,6,9.0,Credit card,No
C04808,68,Female,East,37,25.65,1022.0,One year,DSL,2,6.0,Credit card,No
C04809,40,Male,South,45,91.34,4234.9,Month-to-month,DSL,1,2.0,Bank transfer,No
C04810,63,Female,East,44,25.76,1160.01,Month-to-month,DSL,0,2.0,Credit card,No
C04811,29,Female,Central,1,131.54,131.54,Month-to-month,No,1,2.0,Electronic check,Yes
C04812,32,Female,North,52,55.74,2780.43,Two year,DSL,2,6.0,Bank transfer,No
C04813,48,Male,North,2,125.17,192.83,One year,No,1,2.0,Electronic check,No
C04814,49,Female,Central,40,26.39,1143.7,Month-to-month,DSL,2,2.0,Electronic check,No
C04815,60,Female,West,72,36.18,2726.71,One year,Fiber optic,0,2.0,Credit card,No
C04816,34,Male,East,57,76.91,4414.64,Month-to-month,DSL,2,7.0,Electronic check,No
C04817,67,Male,Central,37,112.24,4258.2,Month-to-month,Fiber optic,1,3.0,Bank transfer,No
C04818,36,Female,East,23,133.39,2829.22,Month-to-month,Fiber optic,3,10.0,Mailed check,Yes
C04819,48,Male,East,61,84.93,5225.39,One year,Fiber optic,4,5.0,Mailed check,No
C04820,71,Male,South,62,65.88,4074.83,Two year,No,3,7.0,Electronic check,No
C04821,48,Female,Central,27,30.12,887.52,Two year,Fiber optic,3,6.0,Mailed check,No
C04822,56,Male,West,8,92.13,849.88,Month-to-month,DSL,4,9.0,Electronic check,No
C04823,69,Male,South,42,68.71,2728.16,Month-to-month,Fiber optic,2,2.0,Credit card,Yes
C04824,73,Male,West,46,129.55,5942.8,Two year,DSL,2,8.0,Electronic check,No
C04825,46,Male,West,68,80.21,5654.45,Month-to-month,No,2,6.0,Bank transfer,No
